0  0
9.375e-05  0
0.0001875  0
0.0003125  0
0.00040625  0
0.0005  0
0.00059375  0
0.0006875  0
0.0008125  0
0.00090625  0
0.001  0
0.00109375  0
0.0011875  0
0.0013125  0
0.00140625  0
0.0015  0
0.001625  0
0.00175  0
0.001875  0
0.002  0
0.002125  0
0.00225  0
0.002375  0
0.0025  0
0.002625  0
0.00275  0
0.002875  0
0.003  0
0.003125  0
0.00325  0
0.003375  0
0.0035  0
0.003625  0
0.00375  0
0.003875  0
0.004  0
0.004125  0
0.00425  0
0.004375  0
0.0045  0
0.004625  0
0.00475  0
0.004875  0
0.005  0
0  3.125e-05
9.375e-05  3.125e-05
0.0001875  3.125e-05
0.0003125  3.125e-05
0.00040625  3.125e-05
0.0005  3.125e-05
0.00059375  3.125e-05
0.0006875  3.125e-05
0.0008125  3.125e-05
0.00090625  3.125e-05
0.001  3.125e-05
0.00109375  3.125e-05
0.0011875  3.125e-05
0.0013125  3.125e-05
0.00140625  3.125e-05
0.0015  3.125e-05
0.001625  3.125e-05
0.00175  3.125e-05
0.001875  3.125e-05
0.002  3.125e-05
0.002125  3.125e-05
0.00225  3.125e-05
0.002375  3.125e-05
0.0025  3.125e-05
0.002625  3.125e-05
0.00275  3.125e-05
0.002875  3.125e-05
0.003  3.125e-05
0.003125  3.125e-05
0.00325  3.125e-05
0.003375  3.125e-05
0.0035  3.125e-05
0.003625  3.125e-05
0.00375  3.125e-05
0.003875  3.125e-05
0.004  3.125e-05
0.004125  3.125e-05
0.00425  3.125e-05
0.004375  3.125e-05
0.0045  3.125e-05
0.004625  3.125e-05
0.00475  3.125e-05
0.004875  3.125e-05
0.005  3.125e-05
0  6.25e-05
9.375e-05  6.25e-05
0.0001875  6.25e-05
0.0003125  6.25e-05
0.00040625  6.25e-05
0.0005  6.25e-05
0.00059375  6.25e-05
0.0006875  6.25e-05
0.0008125  6.25e-05
0.00090625  6.25e-05
0.001  6.25e-05
0.00109375  6.25e-05
0.0011875  6.25e-05
0.0013125  6.25e-05
0.00140625  6.25e-05
0.0015  6.25e-05
0.001625  6.25e-05
0.00175  6.25e-05
0.001875  6.25e-05
0.002  6.25e-05
0.002125  6.25e-05
0.00225  6.25e-05
0.002375  6.25e-05
0.0025  6.25e-05
0.002625  6.25e-05
0.00275  6.25e-05
0.002875  6.25e-05
0.003  6.25e-05
0.003125  6.25e-05
0.00325  6.25e-05
0.003375  6.25e-05
0.0035  6.25e-05
0.003625  6.25e-05
0.00375  6.25e-05
0.003875  6.25e-05
0.004  6.25e-05
0.004125  6.25e-05
0.00425  6.25e-05
0.004375  6.25e-05
0.0045  6.25e-05
0.004625  6.25e-05
0.00475  6.25e-05
0.004875  6.25e-05
0.005  6.25e-05
0  8.75e-05
9.375e-05  8.75e-05
0.0001875  8.75e-05
0.0003125  8.75e-05
0.00040625  8.75e-05
0.0005  8.75e-05
0.00059375  8.75e-05
0.0006875  8.75e-05
0.0008125  8.75e-05
0.00090625  8.75e-05
0.001  8.75e-05
0.00109375  8.75e-05
0.0011875  8.75e-05
0.0013125  8.75e-05
0.00140625  8.75e-05
0.0015  8.75e-05
0.001625  8.75e-05
0.00175  8.75e-05
0.001875  8.75e-05
0.002  8.75e-05
0.002125  8.75e-05
0.00225  8.75e-05
0.002375  8.75e-05
0.0025  8.75e-05
0.002625  8.75e-05
0.00275  8.75e-05
0.002875  8.75e-05
0.003  8.75e-05
0.003125  8.75e-05
0.00325  8.75e-05
0.003375  8.75e-05
0.0035  8.75e-05
0.003625  8.75e-05
0.00375  8.75e-05
0.003875  8.75e-05
0.004  8.75e-05
0.004125  8.75e-05
0.00425  8.75e-05
0.004375  8.75e-05
0.0045  8.75e-05
0.004625  8.75e-05
0.00475  8.75e-05
0.004875  8.75e-05
0.005  8.75e-05
0  0.00011875
9.375e-05  0.00011875
0.0001875  0.00011875
0.0003125  0.00011875
0.00040625  0.00011875
0.0005  0.00011875
0.00059375  0.00011875
0.0006875  0.00011875
0.0008125  0.00011875
0.00090625  0.00011875
0.001  0.00011875
0.00109375  0.00011875
0.0011875  0.00011875
0.0013125  0.00011875
0.00140625  0.00011875
0.0015  0.00011875
0.001625  0.00011875
0.00175  0.00011875
